mfr_code,carline_code,mt_index,fe,wt,hp,fp,hy,name,mfr,powertrain,hp_source,hybrid,bev
MBX,920,920,105.0979,7000,649.0,52.2,N,EQS 680 4MATIC Maybach (SUV),Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
MBX,922,922,104.3985,6000,617.0,54.0,N,AMG EQE 4MATIC+ (SUV),Mercedes Benz,bev,Test Car List: name+wt,0.0,1.0
NSX,25,902,158.2507,4000,147.0,45.0,N,LEAF,"Nissan Motor Co., Ltd.",bev,Test Car List: name,0.0,1.0
NSX,27,904,156.4206,4000,214.0,44.7,N,LEAF SV,"Nissan Motor Co., Ltd.",bev,Test Car List: tg,0.0,1.0
NSX,80,1,144.7798,4500,214.0,49.0,N,ARIYA ENGAGE FWD 63kWh,"Nissan Motor Co., Ltd.",bev,Test Car List: tg,0.0,1.0
NSX,81,2,136.4258,5000,335.0,49.0,N,ARIYA ENGAGE e-4ORCE 63kWh,"Nissan Motor Co., Ltd.",bev,Test Car List: tg+wt,0.0,1.0
NSX,82,3,147.1991,4500,239.0,49.0,N,ARIYA VENTURE+ FWD 87kWh,"Nissan Motor Co., Ltd.",bev,Test Car List: tg,0.0,1.0
NSX,84,5,131.4178,5000,389.0,49.0,N,ARIYA ENGAGE+/EVOLVE+ e-4ORCE 87kWh,"Nissan Motor Co., Ltd.",bev,Test Car List: tg,0.0,1.0
NSX,85,6,128.7505,5000,389.0,49.0,N,ARIYA PLATINUM+ e-4ORCE 87kWh 19in. Wheels,"Nissan Motor Co., Ltd.",bev,Test Car List: tg,0.0,1.0
NSX,86,7,123.9715,5500,389.0,48.7,N,ARIYA PLATINUM+ e-4ORCE 87kWh 20in. Wheels,"Nissan Motor Co., Ltd.",bev,Test Car List: tg+wt,0.0,1.0
NSX,89,4,140.0824,5000,239.0,49.0,N,ARIYA EVOLVE+/EMPOWER+ FWD 87kWh,"Nissan Motor Co., Ltd.",bev,Test Car List: tg+wt,0.0,1.0
PRX,330,330,139.7157,5500,382.0,52.7,N,Macan 4 Electric,Porsche AG,bev,Test Car List: name+wt,0.0,1.0
PRX,341,341,130.4393,6000,576.0,52.7,N,Macan Turbo Electric,Porsche AG,bev,Test Car List: name+wt,0.0,1.0
PRX,701,701,118.3828,5000,321.0,53.3,N,Taycan Performance Battery,Porsche AG,bev,Test Car List: name,0.0,1.0
PRX,705,705,114.6139,5500,375.0,53.3,N,Taycan 4 Cross Turismo,Porsche AG,bev,Test Car List: name+wt,0.0,1.0
PRX,721,721,113.8795,5500,482.0,53.3,N,Taycan 4S Perf Battery Plus,Porsche AG,bev,Test Car List: name+wt,0.0,1.0
PRX,725,725,112.5348,5500,482.0,53.3,N,Taycan 4S Cross Turismo,Porsche AG,bev,Test Car List: name+wt,0.0,1.0
PRX,740,740,115.1536,5500,616.0,52.6,N,Taycan Turbo,Porsche AG,bev,Test Car List: name+wt,0.0,1.0
PRX,745,745,115.659,5500,616.0,52.9,N,Taycan Turbo Cross Turismo,Porsche AG,bev,Test Car List: name+wt,0.0,1.0
PRX,755,755,108.1503,5500,616.0,52.5,N,Taycan Turbo S Cross Turismo,Porsche AG,bev,Test Car List: name+wt,0.0,1.0
PRX,770,770,118.3203,5500,693.0,52.2,N,Taycan GTS,Porsche AG,bev,Test Car List: name+wt,0.0,1.0
RIV,520,3,88.4337,7000,872.0,57.3,N,R1S Quad Large (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,521,2,97.7272,7000,872.0,57.3,N,R1S Quad Large (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,522,5,93.8442,7000,872.0,57.3,N,R1S Quad Large (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,530,18,97.2903,7500,665.0,57.3,N,R1S All-Terrain Dual Large (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,531,12,110.2763,7000,665.0,57.3,N,R1S Dual Large (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,532,13,106.2078,7000,665.0,57.3,N,R1S Dual Large (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,540,24,97.2903,7500,665.0,57.3,N,R1S All-Terrain Performance Dual Large (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,541,22,110.2763,7000,665.0,57.3,N,R1S Performance Dual Large (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,542,21,106.2078,7000,665.0,57.3,N,R1S Performance Dual Large (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,547,8,83.7576,7500,872.0,57.3,N,R1S All-Terrain Quad Large (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,550,33,104.3925,7500,665.0,57.3,N,R1S All-Terrain Dual Max (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,551,37,115.3272,7000,665.0,57.3,N,R1S Dual Max (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,552,41,107.2768,7000,665.0,57.3,N,R1S Dual Max (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,560,34,104.3925,7500,665.0,57.3,N,R1S All-Terrain Performance Dual Max (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,561,38,115.3272,7000,665.0,57.3,N,R1S Performance Dual Max (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,562,42,107.2768,7000,665.0,57.3,N,R1S Performance Dual Max (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,571,45,106.5169,7000,665.0,57.3,N,R1S Dual Standard (21in),Rivian Automotive LLC,bev,Test Car List: name+wt,0.0,1.0
RIV,572,46,100.2478,7000,665.0,57.3,N,R1S Dual Standard (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,580,49,93.2323,7500,665.0,57.3,N,R1S All-Terrain Dual Standard Plus (20in),Rivian Automotive LLC,bev,Test Car List: name+wt,0.0,1.0
RIV,581,53,109.9173,7000,665.0,57.3,N,R1S Dual Standard Plus (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,582,57,103.0073,7000,665.0,57.3,N,R1S Dual Standard Plus (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,590,50,93.2323,7500,665.0,57.3,N,R1S AT Performance Dual Standard Plus (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,591,54,109.9173,7000,665.0,57.3,N,R1S Performance Dual Standard Plus (21in),Rivian Automotive LLC,bev,Test Car List: name+wt,0.0,1.0
RIV,592,58,103.0073,7000,665.0,57.3,N,R1S Performance Dual Standard (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,720,4,88.4337,7000,872.0,64.2,N,R1T Quad Large (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,721,1,98.5468,7000,872.0,64.2,N,R1T Quad Large (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,722,6,93.8442,7000,872.0,64.2,N,R1T Quad Large (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,730,17,97.2903,7500,665.0,64.2,N,R1T All-Terrain Dual Large (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,731,11,110.2763,7000,665.0,64.2,N,R1T Dual Large (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,732,14,104.9994,7000,665.0,64.2,N,R1T Dual Large (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,740,25,97.2903,7500,665.0,64.2,N,R1T All-Terrain Performance Dual Large (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,741,23,110.2763,7000,665.0,64.2,N,R1T Performance Dual Large (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,742,20,104.9994,7000,665.0,64.2,N,R1T Performance Dual Large (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,747,7,83.7576,7500,872.0,64.2,N,R1T All-Terrain Quad Large (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,750,31,104.3925,7500,665.0,64.2,N,R1T All-Terrain Dual Max (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,751,35,118.5893,7000,665.0,64.2,N,R1T Dual Max (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,752,39,107.2768,7000,665.0,64.2,N,R1T Dual Max (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,760,32,104.3925,7500,665.0,64.2,N,R1T All-Terrain Performance Dual Max (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,761,36,118.5893,7000,665.0,64.2,N,R1T Performance Dual Max (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,762,40,107.2768,7000,665.0,64.2,N,R1T Performance Dual Max (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,771,43,106.5169,7000,665.0,64.2,N,R1T Dual Standard (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,772,44,100.2478,7000,665.0,64.2,N,R1T Dual Standard (22in),Rivian Automotive LLC,bev,Test Car List: name+wt,0.0,1.0
RIV,780,47,93.2323,7500,665.0,64.2,N,R1T All-Terrain Dual Standard Plus (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,781,51,109.9173,7000,665.0,64.2,N,R1T Dual Standard Plus (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,782,55,103.0073,7000,665.0,64.2,N,R1T Dual Standard Plus (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,790,48,93.2323,7500,665.0,64.2,N,R1T AT Performance Dual Standard Plus (20in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,791,52,109.9173,7000,665.0,64.2,N,R1T Performance Dual Standard Plus (21in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RIV,792,56,103.0073,7000,665.0,64.2,N,R1T Performance Dual Standard Plus (22in),Rivian Automotive LLC,bev,Test Car List: tg+wt,0.0,1.0
RRG,26,17,110.321,6500,577.0,58.6,N,Spectre (22'' Wheels),Rolls-Royce Motor Cars Limited,bev,Test Car List: name+wt,0.0,1.0
RRG,27,18,100.6545,7000,577.0,58.8,N,Spectre (23'' Wheels),Rolls-Royce Motor Cars Limited,bev,Test Car List: name+wt,0.0,1.0
RRG,29,26,99.7323,7000,650.0,58.8,N,Black Badge Spectre (23'' Wheels),Rolls-Royce Motor Cars Limited,bev,Test Car List: name+wt,0.0,1.0
TSL,41,41,171.9299,4500,272.0,51.1,N,Model Y RWD,"Tesla, Inc.",bev,Test Car List: name+wt,0.0,1.0
TSL,42,42,171.5898,4500,296.0,51.1,N,Model Y Long Range RWD,"Tesla, Inc.",bev,Test Car List: name+wt,0.0,1.0
TSL,45,45,159.4878,4500,390.0,51.1,N,Model Y Long Range AWD,"Tesla, Inc.",bev,Test Car List: name,0.0,1.0
TSL,46,46,165.615,4500,421.0,51.1,N,Model Y Long Range AWD-I,"Tesla, Inc.",bev,Test Car List: tg,0.0,1.0
TSL,47,47,148.5556,4500,452.0,51.3,N,Model Y Performance AWD,"Tesla, Inc.",bev,Test Car List: name,0.0,1.0
TSL,58,58,173.5314,4500,658.0,54.4,N,Model S,"Tesla, Inc.",bev,Test Car List: tg,0.0,1.0
TSL,59,59,128.26172164866068,5000,1006.0,54.4,N,Model S Plaid (21&quot; Wheels),"Tesla, Inc.",bev,Test Car List: tg+wt,0.0,1.0
TSL,60,60,147.5059,5000,1006.0,54.4,N,Model S Plaid (19&quot; Wheels),"Tesla, Inc.",bev,Test Car List: tg+wt,0.0,1.0
TSL,73,73,140.598,5500,658.0,55.0,N,Model X,"Tesla, Inc.",bev,Test Car List: tg+wt,0.0,1.0
TSL,74,74,126.3145,5500,925.0,55.0,N,Model X Plaid (22&quot; Wheels),"Tesla, Inc.",bev,Test Car List: tg+wt,0.0,1.0
TSL,76,76,134.086,5500,925.0,55.0,N,Model X Plaid (20&quot; Wheels),"Tesla, Inc.",bev,Test Car List: tg+wt,0.0,1.0
TSL,80,31,159.2154,4000,257.0,49.2,N,Model 3 RWD,"Tesla, Inc.",bev,Test Car List: name,0.0,1.0
TSL,81,32,195.4153,4000,302.0,49.2,N,Model 3 Long Range RWD,"Tesla, Inc.",bev,Test Car List: name,0.0,1.0
TSL,92,35,186.367,4000,370.0,49.2,N,Model 3 Long Range AWD,"Tesla, Inc.",bev,Test Car List: name,0.0,1.0
TSL,93,36,182.5546,4000,397.0,49.2,N,Model 3 Long Range AWD-E,"Tesla, Inc.",bev,Test Car List: name,0.0,1.0
TSL,95,38,150.924,4000,510.0,48.9,N,Model 3 Performance AWD,"Tesla, Inc.",bev,Test Car List: name,0.0,1.0
TYX,210,8,170.0394,4500,98.0,49.2,N,bZ4X,Toyota Motor Corporation,bev,Test Car List: name+wt,0.0,1.0
TYX,212,10,159.763,4500,98.0,49.2,N,bZ4X LIMITED,Toyota Motor Corporation,bev,Test Car List: name,0.0,1.0
TYX,215,9,155.4526,4500,158.0,49.2,N,bZ4X AWD,Toyota Motor Corporation,bev,Test Car List: name,0.0,1.0
TYX,217,13,152.8377,4500,158.0,49.2,N,bZ4X LIMITED AWD,Toyota Motor Corporation,bev,Test Car List: name,0.0,1.0
TYX,90,163,154.614,5000,177.0,49.6,N,RZ 450e AWD (18inch Wheels),Toyota Motor Corporation,bev,Test Car List: tg+wt,0.0,1.0
TYX,91,162,179.9444,4500,98.0,49.6,N,RZ 300e (18inch Wheels),Toyota Motor Corporation,bev,Test Car List: name+wt,0.0,1.0
TYX,92,165,137.1255,5000,177.0,49.6,N,RZ 450e AWD (20inch Wheels),Toyota Motor Corporation,bev,Test Car List: tg+wt,0.0,1.0
TYX,96,164,152.9184,4500,98.0,49.6,N,RZ 300e (20inch Wheels),Toyota Motor Corporation,bev,Test Car List: name,0.0,1.0
VGA,306,306,146.0485,5000,335.0,47.0,N,ID.4 AWD Pro S,"Volkswagen Group of America, Inc.",bev,Test Car List: tg,0.0,1.0
VGA,307,307,161.6696,5000,210.0,46.9,N,ID.4 Pro S,"Volkswagen Group of America, Inc.",bev,Test Car List: tg+wt,0.0,1.0
VGA,308,308,146.0485,5000,335.0,46.8,N,ID.4 AWD Pro,"Volkswagen Group of America, Inc.",bev,Test Car List: name,0.0,1.0
VGA,309,309,161.6696,5000,210.0,46.8,N,ID.4 Pro,"Volkswagen Group of America, Inc.",bev,Test Car List: name+wt,0.0,1.0
VGA,310,310,152.5547,4500,201.0,46.8,N,ID.4 S,"Volkswagen Group of America, Inc.",bev,Test Car List: name,0.0,1.0
VGA,311,311,152.5547,4500,201.0,46.8,N,ID.4,"Volkswagen Group of America, Inc.",bev,Test Car List: name+wt,0.0,1.0
VGA,349,349,114.3447,6000,402.0,52.1,N,Q8 Sportback e-tron ultra quattro,"Volkswagen Group of America, Inc.",bev,Test Car List: name+wt,0.0,1.0
VGA,350,350,107.3165,6000,402.0,52.0,N,Q8 e-tron quattro,"Volkswagen Group of America, Inc.",bev,Test Car List: name+wt,0.0,1.0
VGA,351,351,114.0957,6000,402.0,52.0,N,Q8 Sportback e-tron quattro,"Volkswagen Group of America, Inc.",bev,Test Car List: name+wt,0.0,1.0
VGA,352,352,120.5874,5500,469.0,52.6,N,e-tron GT,"Volkswagen Group of America, Inc.",bev,Test Car List: name+wt,0.0,1.0
VGA,353,353,120.5874,5500,590.0,52.6,N,RS e-tron GT,"Volkswagen Group of America, Inc.",bev,Test Car List: name+wt,0.0,1.0
VGA,354,354,95.3375,6500,496.0,53.1,N,SQ8 e-tron (20 in. wheels),"Volkswagen Group of America, Inc.",bev,Test Car List: tg+wt,0.0,1.0
VGA,355,355,95.3375,6500,496.0,53.1,N,SQ8 Sportback e-tron (20 in.wheels),"Volkswagen Group of America, Inc.",bev,Test Car List: tg+wt,0.0,1.0
VGA,356,356,81.6063,6500,496.0,52.8,N,SQ8 e-tron (21/22 in.wheels),"Volkswagen Group of America, Inc.",bev,Test Car List: tg+wt,0.0,1.0
VGA,357,357,81.6063,6500,496.0,52.8,N,SQ8 Sportback e-tron (21/22 in.wheels),"Volkswagen Group of America, Inc.",bev,Test Car List: tg+wt,0.0,1.0
VGA,358,358,132.2793,5000,335.0,47.0,N,Q4 50 e-tron quattro,"Volkswagen Group of America, Inc.",bev,Test Car List: tg,0.0,1.0
VGA,359,359,135.4365,5000,335.0,47.0,N,Q4 Sportback 50 e-tron quattro,"Volkswagen Group of America, Inc.",bev,Test Car List: tg,0.0,1.0
VGA,360,360,147.26379027853633,5000,201.0,46.9,N,Q4 40 e-tron,"Volkswagen Group of America, Inc.",bev,Test Car List: tg+wt,0.0,1.0
VGA,362,362,142.7504,5000,335.0,46.9,N,Q4 55 e-tron quattro,"Volkswagen Group of America, Inc.",bev,Test Car List: name,0.0,1.0
VGA,363,363,142.7504,5000,335.0,47.0,N,Q4 Sportback 55 e-tron quattro,"Volkswagen Group of America, Inc.",bev,Test Car List: name,0.0,1.0
VTP,1,3,101.7005,5500,348.0,52.7,N,VF 8 Eco,VinFast Trading and Production Joint Stock Company,bev,Test Car List: name+wt,0.0,1.0
VTP,2,4,62.3061,6000,402.0,52.7,N,VF 8 Plus,VinFast Trading and Production Joint Stock Company,bev,Test Car List: name+wt,0.0,1.0
VTP,3,1,101.8049,6500,402.0,58.6,N,VF 9 Eco,VinFast Trading and Production Joint Stock Company,bev,Test Car List: name+wt,0.0,1.0
VTP,4,2,96.7352,7000,402.0,58.6,N,VF 9 Plus,VinFast Trading and Production Joint Stock Company,bev,Test Car List: name+wt,0.0,1.0
VVX,246,246,135.0447,5000,402.0,46.8,N,XC40 Recharge Twin,"Volvo Car USA,  LLC",bev,Test Car List: name+wt,0.0,1.0
VVX,247,247,135.045,5000,402.0,46.8,N,C40 Recharge twin,"Volvo Car USA,  LLC",bev,Test Car List: name+wt,0.0,1.0
VVX,251,251,148.8024,4500,248.0,46.8,N,XC40 Recharge,"Volvo Car USA,  LLC",bev,Test Car List: name,0.0,1.0
VVX,252,252,152.8434,4500,248.0,46.8,N,C40 Recharge,"Volvo Car USA,  LLC",bev,Test Car List: name,0.0,1.0
VVX,248,248,144.104,5000,402.0,47.0,N,Polestar 2 Dual Motor (19 Inch Wheels),"Volvo Car USA,  LLC",bev,Test Car List: tg+wt,0.0,1.0
VVX,249,249,144.104,5000,402.0,47.0,N,Polestar 2 Dual Motor Performance Pack,"Volvo Car USA,  LLC",bev,Test Car List: tg+wt,0.0,1.0
VVX,250,250,159.6008,4500,348.5,47.0,N,Polestar 2 Single Motor (19 Inch Wheels),"Volvo Car USA,  LLC",bev,Test Car List: tg,0.0,1.0
VVX,257,257,144.104,5000,402.0,47.0,N,Polestar 2 Dual Motor (20 Inch Wheels),"Volvo Car USA,  LLC",bev,Test Car List: tg+wt,0.0,1.0
VVX,258,258,159.6008,4500,348.5,47.0,N,Polestar 2 Single Motor (20 Inch Wheels),"Volvo Car USA,  LLC",bev,Test Car List: tg,0.0,1.0
