year_range,start_year,end_year,make,body_style,vehicle_size,vehicle,collision,property_damage,comprehensive,personal_injury,medical_payment,bodily_injury,automation_score,k_make,k_model,cat_comb08_mpg,cat_displacement_l,cat_cylinders,cat_is_ev,cat_matched
2018-2020,2020,2018,Toyota,Four-Door Cars,Small,Toyota Prius hybrid 4WD,-0.07,-0.24,0.12,-0.11,,,2,toyota,prius,50.3448275862069,1.7965517241379312,4.0,0.0,True
2018-2020,2020,2018,Volkswagen,Four-Door Cars,Small,Volkswagen Golf,-0.21,-0.3,-0.31,-0.23,,,2,volkswagen,golf,28.6625,1.9287499999999997,4.1125,0.0,True
2018-2020,2020,2018,Honda,Four-Door Cars,Midsize,Honda Accord hybrid,-0.04,-0.25,0.13,-0.03,0.04,-0.29,2,honda,accord,25.610837438423644,2.3667487684729065,4.438423645320197,0.0,True
2018-2020,2020,2018,Hyundai,Four-Door Cars,Midsize,Hyundai Sonata,0.24,-0.42,0.31,0.28,0.23,-0.21,2,hyundai,sonata,26.364583333333332,2.351736111111111,4.409722222222222,0.0,True
2018-2020,2020,2018,Honda,Four-Door Cars,Midsize,Honda Clarity plug-in hybrid,0.17,-0.1,0.21,-0.05,-0.13,-0.18,2,honda,clarity,70.0,1.5,4.0,1.0,True
2018-2020,2020,2018,Honda,Four-Door Cars,Midsize,Honda Accord,0.02,-0.18,0.3,0.42,0.28,-0.16,2,honda,accord,25.610837438423644,2.3667487684729065,4.438423645320197,0.0,True
2018-2020,2020,2018,Toyota,Four-Door Cars,Midsize,Toyota Camry hybrid,0.21,-0.15,0.25,0.05,0.24,-0.11,2,toyota,camry,25.754807692307693,2.5824519230769236,4.711538461538462,0.0,True
2018-2020,2020,2018,Toyota,Four-Door Cars,Midsize,Toyota Camry,0.11,-0.2,0.21,0.46,0.39,-0.1,2,toyota,camry,25.754807692307693,2.5824519230769236,4.711538461538462,0.0,True
2018-2020,2020,2018,Mazda,Four-Door Cars,Midsize,Mazda 6,0.04,-0.13,0.05,-0.1,0.03,-0.09,2,mazda,6,24.067164179104477,2.6671641791044776,4.626865671641791,0.0,True
2018-2020,2020,2018,Ford,Four-Door Cars,Midsize,Ford Fusion plug-in hybrid,0.14,0.01,-0.11,-0.07,,-0.07,2,ford,fusion,27.330357142857142,2.323214285714286,4.446428571428571,0.0,True
2018-2020,2020,2018,Ford,Four-Door Cars,Midsize,Ford Fusion 4WD,0.15,0.06,0.01,0.05,0.1,0.01,2,ford,fusion,27.330357142857142,2.323214285714286,4.446428571428571,0.0,True
2018-2020,2020,2018,Volkswagen,Four-Door Cars,Midsize,Volkswagen Passat,-0.05,-0.01,-0.05,0.2,0.16,0.05,2,volkswagen,passat,22.50479233226837,2.4319488817891375,4.9904153354632586,0.0,True
2018-2020,2020,2018,Volkswagen,Four-Door Cars,Midsize,Volkswagen Jetta,-0.02,-0.04,-0.15,0.11,0.19,0.07,2,volkswagen,jetta,27.2568093385214,1.9795719844357977,4.260700389105058,0.0,True
2018-2020,2020,2018,Nissan,Four-Door Cars,Midsize,Nissan Altima 4WD,0.34,0.01,0.29,0.41,0.36,0.13,2,nissan,altima,25.65463917525773,2.8164948453608245,4.680412371134021,0.0,True
2018-2020,2020,2018,Nissan,Four-Door Cars,Midsize,Nissan Maxima,0.48,0.0,0.4,0.65,0.69,0.24,2,nissan,maxima,20.65972222222222,3.1458333333333335,6.0,0.0,True
2018-2020,2020,2018,Ford,Four-Door Cars,Midsize,Ford Fusion,0.12,0.2,-0.08,0.35,0.4,0.39,2,ford,fusion,27.330357142857142,2.323214285714286,4.446428571428571,0.0,True
2018-2020,2020,2018,Nissan,Four-Door Cars,Midsize,Nissan Altima,0.39,0.02,0.38,0.84,0.93,0.4,2,nissan,altima,25.65463917525773,2.8164948453608245,4.680412371134021,0.0,True
2018-2020,2020,2018,Kia,Four-Door Cars,Midsize,Kia Optima,0.22,0.2,-0.03,0.72,0.94,0.52,2,kia,optima,26.162337662337663,2.3279220779220777,4.402597402597403,0.0,True
2018-2020,2020,2018,Ford,Four-Door Cars,Midsize,Ford Fusion hybrid,0.2,0.32,-0.04,0.38,0.28,0.63,2,ford,fusion,27.330357142857142,2.323214285714286,4.446428571428571,0.0,True
2018-2020,2020,2018,Chevrolet,Four-Door Cars,Midsize,Chevrolet Malibu,0.28,0.33,0.0,0.81,0.98,0.74,2,chevrolet,malibu,25.36986301369863,2.5760273972602743,4.712328767123288,0.0,True
2018-2020,2020,2018,Kia,Four-Door Cars,Midsize,Kia Optima hybrid,0.72,0.47,0.14,,,,2,kia,optima,26.162337662337663,2.3279220779220777,4.402597402597403,0.0,True
2018-2020,2020,2018,Kia,Four-Door Cars,Midsize,Kia Optima plug-in hybrid,-0.07,,-0.01,,,,2,kia,optima,26.162337662337663,2.3279220779220777,4.402597402597403,0.0,True
2018-2020,2020,2018,Subaru,Four-Door Cars,Midsize,Subaru Legacy 4WD with EyeSight,-0.39,-0.57,-0.02,-0.48,,,2,subaru,legacy,25.25,2.4,4.125,0.0,True
2018-2020,2020,2018,Toyota,Four-Door Cars,Midsize,Toyota Camry 4WD,0.21,-0.49,0.14,,,,2,toyota,camry,25.754807692307693,2.5824519230769236,4.711538461538462,0.0,True
2018-2020,2020,2018,Toyota,Four-Door Cars,Midsize,Toyota Mirai fuel cell,0.11,-0.02,,,,,2,toyota,mirai fuel cell,69.21739130434783,,,0.0,True
2018-2020,2020,2018,Toyota,Four-Door Cars,Large,Toyota Avalon,0.08,-0.37,0.23,-0.08,-0.05,-0.33,2,toyota,avalon,26.6125,3.1875,5.625,0.0,True
2018-2020,2020,2018,Kia,Four-Door Cars,Large,Kia Stinger 2WD/4WD,0.61,-0.04,0.56,0.2,0.15,0.13,2,kia,stinger,22.25,2.733333333333333,5.0,0.0,True
2018-2020,2020,2018,Chrysler,Four-Door Cars,Large,Chrysler 300 4WD,0.24,0.32,0.11,0.59,0.19,0.5,2,chrysler,300,20.570247933884296,4.2776859504132245,6.661157024793388,0.0,True
2018-2020,2020,2018,Dodge,Four-Door Cars,Large,Dodge Charger 4WD,0.36,0.37,0.2,0.31,0.4,0.5,2,dodge,charger,25.88167938931298,4.135000000000001,6.333333333333333,1.0,True
2018-2020,2020,2018,Chevrolet,Four-Door Cars,Large,Chevrolet Impala,0.32,0.34,0.18,0.92,0.72,0.69,2,chevrolet,impala,21.62878787878788,3.628787878787879,5.924242424242424,0.0,True
2018-2020,2020,2018,Chrysler,Four-Door Cars,Large,Chrysler 300,0.32,0.38,0.35,0.67,0.82,0.7,2,chrysler,300,20.570247933884296,4.2776859504132245,6.661157024793388,0.0,True
2018-2020,2020,2018,Dodge,Four-Door Cars,Large,Dodge Charger HEMI,1.49,0.42,1.35,0.74,0.97,0.77,2,dodge,charger hemi,25.88167938931298,4.135000000000001,6.333333333333333,1.0,True
2018-2020,2020,2018,Dodge,Four-Door Cars,Large,Dodge Charger,0.75,0.57,0.49,0.86,1.07,1.06,2,dodge,charger,25.88167938931298,4.135000000000001,6.333333333333333,1.0,True
2018-2020,2020,2018,Buick,Four-Door Cars,Large,Buick Regal,0.14,0.23,-0.08,0.37,,,2,buick,regal,21.136363636363637,3.1686868686868688,5.343434343434343,0.0,True
2018-2020,2020,2018,Buick,Four-Door Cars,Large,Buick Regal 4WD,0.03,-0.26,0.05,,,,2,buick,regal,21.136363636363637,3.1686868686868688,5.343434343434343,0.0,True
2018-2020,2020,2018,Chrysler,Four-Door Cars,Large,Chrysler 300 HEMI,0.43,0.1,0.31,,,,2,chrysler,300 hemi,20.570247933884296,4.2776859504132245,6.661157024793388,0.0,True
2018-2020,2020,2018,Dodge,Four-Door Cars,Large,Dodge Charger SRT Hellcat,2.87,0.73,5.14,,,,2,dodge,charger srt hellcat,16.8,6.28,8.0,0.0,True
2018-2020,2020,2018,Kia,Four-Door Cars,Large,Kia Cadenza,0.02,-0.17,-0.09,,,,2,kia,cadenza,22.571428571428573,3.2999999999999994,6.0,0.0,True
2018-2020,2020,2018,Toyota,Four-Door Cars,Large,Toyota Avalon hybrid,0.27,-0.34,0.3,-0.06,-0.26,,2,toyota,avalon,26.6125,3.1875,5.625,0.0,True
2018-2020,2020,2018,Volkswagen,Four-Door Cars,Large,Volkswagen Arteon,0.12,,,,,,2,volkswagen,arteon,25.4375,2.0,4.0,0.0,True
2018-2020,2020,2018,Volkswagen,Four-Door Cars,Large,Volkswagen Arteon 4WD,0.32,,0.33,,,,2,volkswagen,arteon,25.4375,2.0,4.0,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Small,BMW i3 electric station wagon,0.08,-0.22,-0.23,,,-0.19,2,bmw,i3 station wagon,81.03571428571429,0.6,2.0,1.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi S5 4dr 4WD hatchback,0.83,-0.37,0.8,-0.37,,-0.58,2,audi,s5 hatchback,20.87012987012987,3.3116883116883113,6.51948051948052,0.0,True
2018-2020,2020,2018,Tesla,Luxury Cars,Midsize,Tesla Model 3 electric 4dr 4WD,0.59,-0.31,0.18,-0.42,-0.37,-0.43,3,tesla,model 3,125.47619047619048,,,1.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi A4 4dr 4WD,0.34,-0.31,0.32,-0.34,-0.44,-0.41,2,audi,a4,22.32846715328467,2.284306569343066,4.7153284671532845,0.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi A5 4dr 4WD hatchback,0.48,-0.43,0.52,-0.43,-0.31,-0.41,2,audi,a5 hatchback,25.35820895522388,2.08955223880597,4.149253731343284,0.0,True
2018-2020,2020,2018,Tesla,Luxury Cars,Midsize,Tesla Model 3 electric 4dr,0.46,-0.28,0.07,-0.37,-0.32,-0.4,3,tesla,model 3,125.47619047619048,,,1.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi A3 4dr,0.25,-0.18,0.0,-0.08,,-0.36,2,audi,a3,27.157894736842106,2.0126315789473685,4.08421052631579,0.0,True
2018-2020,2020,2018,Lexus,Luxury Cars,Midsize,Lexus ES 350 4dr,0.29,-0.42,0.41,-0.05,0.0,-0.35,2,lexus,es 350,24.05263157894737,3.5,6.0,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 3 series 4dr,0.31,-0.35,0.37,-0.26,,-0.34,2,bmw,3 series,21.993388429752066,2.602479338842975,5.487603305785124,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz C class 4dr 4WD,0.3,-0.14,0.1,-0.01,-0.14,-0.23,2,mercedes benz,c class,21.587813620071685,3.0225806451612907,5.741935483870968,0.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi A4 4dr,0.3,-0.24,0.13,-0.14,-0.05,-0.21,2,audi,a4,22.32846715328467,2.284306569343066,4.7153284671532845,0.0,True
2018-2020,2020,2018,Acura,Luxury Cars,Midsize,Acura TLX 4dr,0.06,-0.16,0.01,0.04,-0.03,-0.2,2,acura,tlx,24.23076923076923,2.771153846153846,5.038461538461538,0.0,True
2018-2020,2020,2018,Acura,Luxury Cars,Midsize,Acura TLX 4dr 4WD,0.14,-0.18,0.15,-0.11,-0.25,-0.14,2,acura,tlx,24.23076923076923,2.771153846153846,5.038461538461538,0.0,True
2018-2020,2020,2018,Lexus,Luxury Cars,Midsize,Lexus IS 300 4dr,0.49,-0.07,0.46,0.1,0.25,-0.13,2,lexus,is 300,21.294117647058822,2.5294117647058822,5.0588235294117645,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 4 series convertible,0.44,-0.15,0.84,-0.23,,-0.09,2,bmw,4 series,26.129411764705882,2.511764705882353,4.952941176470588,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz CLA class 4dr 4WD,0.65,-0.04,0.28,0.28,,-0.03,2,mercedes benz,cla class,36.241379310344826,1.9903846153846154,4.0,1.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz C class 4dr,0.51,-0.04,0.33,0.22,0.48,0.03,2,mercedes benz,c class,21.587813620071685,3.0225806451612907,5.741935483870968,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 4 series 4dr,0.66,0.04,1.06,0.07,0.32,0.1,2,bmw,4 series,26.129411764705882,2.511764705882353,4.952941176470588,0.0,True
2018-2020,2020,2018,Infiniti,Luxury Cars,Midsize,Infiniti Q50 4dr 4WD,0.86,0.2,0.56,0.25,-0.02,0.11,2,infiniti,q50,23.951807228915662,3.0240963855421685,5.710843373493976,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz CLA class 4dr,0.54,0.07,0.36,0.24,0.61,0.21,2,mercedes benz,cla class,36.241379310344826,1.9903846153846154,4.0,1.0,True
2018-2020,2020,2018,Infiniti,Luxury Cars,Midsize,Infiniti Q50 4dr,0.82,0.21,1.01,0.27,0.76,0.31,2,infiniti,q50,23.951807228915662,3.0240963855421685,5.710843373493976,0.0,True
2018-2020,2020,2018,Alfa Romeo,Luxury Cars,Midsize,Alfa Romeo Giulia 4dr,0.82,0.05,0.72,-0.07,,,2,alfa romeo,giulia,24.347826086956523,2.3130434782608695,4.695652173913044,0.0,True
2018-2020,2020,2018,Alfa Romeo,Luxury Cars,Midsize,Alfa Romeo Giulia 4dr 4WD,0.49,-0.21,0.48,-0.26,,,2,alfa romeo,giulia,24.347826086956523,2.3130434782608695,4.695652173913044,0.0,True
2018-2020,2020,2018,Alfa Romeo,Luxury Cars,Midsize,Alfa Romeo Giulia Quadrifoglio 4dr,3.18,,3.04,,,,2,alfa romeo,giulia quadrifoglio,24.347826086956523,2.3130434782608695,4.695652173913044,0.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi A3 4dr 4WD,0.18,-0.31,0.16,-0.28,,,2,audi,a3,27.157894736842106,2.0126315789473685,4.08421052631579,0.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi A4 Allroad station wagon 4WD,0.35,-0.38,0.49,-0.47,,,2,audi,a4 allroad station wagon,22.32846715328467,2.284306569343066,4.7153284671532845,0.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi A5 2dr 4WD,0.54,-0.29,0.42,-0.18,,,2,audi,a5,25.35820895522388,2.08955223880597,4.149253731343284,0.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi A5 convertible 4WD,0.27,-0.39,0.34,-0.48,,,2,audi,a5,25.35820895522388,2.08955223880597,4.149253731343284,0.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi RS3 4dr 4WD,0.8,-0.53,0.56,,,,2,audi,rs3,23.0,2.5,5.0,0.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi S3 4dr 4WD,0.63,-0.45,0.54,,,,2,audi,s3,25.636363636363637,2.0,4.0,0.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi S4 4dr 4WD,0.87,-0.2,0.69,-0.31,,,2,audi,s4,18.76851851851852,3.3777777777777778,6.722222222222222,0.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi S5 2dr 4WD,1.0,-0.28,0.85,,,,2,audi,s5,20.87012987012987,3.3116883116883113,6.51948051948052,0.0,True
2018-2020,2020,2018,Audi,Luxury Cars,Midsize,Audi S5 convertible 4WD,0.47,-0.38,0.68,,,,2,audi,s5,20.87012987012987,3.3116883116883113,6.51948051948052,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 2 series 2dr,0.07,-0.1,1.05,,,,2,bmw,2 series,26.144329896907216,2.3402061855670104,4.680412371134021,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 2 series 2dr 4WD,0.34,,,,,,2,bmw,2 series,26.144329896907216,2.3402061855670104,4.680412371134021,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 2 series 4dr 4WD,0.37,,,,,,2,bmw,2 series,26.144329896907216,2.3402061855670104,4.680412371134021,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 2 series convertible,0.01,-0.24,0.7,,,,2,bmw,2 series,26.144329896907216,2.3402061855670104,4.680412371134021,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 2 series convertible 4WD,0.23,0.15,-0.01,,,,2,bmw,2 series,26.144329896907216,2.3402061855670104,4.680412371134021,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 3 series 4dr 4WD,0.15,-0.4,0.33,-0.17,,,2,bmw,3 series,21.993388429752066,2.602479338842975,5.487603305785124,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 4 series 2dr,0.61,-0.08,0.97,-0.12,,,2,bmw,4 series,26.129411764705882,2.511764705882353,4.952941176470588,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 4 series 2dr 4WD,0.64,-0.08,0.69,0.03,,,2,bmw,4 series,26.129411764705882,2.511764705882353,4.952941176470588,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 4 series 4dr 4WD,0.79,0.12,0.56,0.08,,,2,bmw,4 series,26.129411764705882,2.511764705882353,4.952941176470588,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW 4 series convertible 4WD,0.26,-0.22,0.55,-0.44,,,2,bmw,4 series,26.129411764705882,2.511764705882353,4.952941176470588,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW i8 plug-in hybrid convertible 4WD,5.17,,,,,,2,bmw,i8,27.666666666666668,1.5,3.0,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW M2 Competition 2dr,0.85,-0.33,0.7,,,,2,bmw,m2 competition,19.5,3.0,6.0,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW M240i 2dr,0.35,-0.02,,,,,2,bmw,m240i,,,,,False
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW M240i convertible,0.08,,1.68,,,,2,bmw,m240i,,,,,False
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW M240xi 2dr 4WD,0.08,,,,,,2,bmw,m240xi,,,,,False
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW M240xi convertible 4WD,0.13,,0.33,,,,2,bmw,m240xi,,,,,False
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW M340i 4dr,0.77,-0.42,0.23,,,,2,bmw,m340i,25.5,3.0,6.0,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW M340xi 4dr 4WD,0.6,-0.46,0.53,,,,2,bmw,m340xi,,,,,False
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW M4 2dr,2.67,0.43,1.64,,,,2,bmw,m4,,,,,False
2018-2020,2020,2018,BMW,Luxury Cars,Midsize,BMW M4 convertible,1.39,-0.2,1.02,,,,2,bmw,m4,,,,,False
2018-2020,2020,2018,Cadillac,Luxury Cars,Midsize,Cadillac CT5 4dr,0.06,,,,,,3,cadillac,ct5,21.833333333333332,3.1666666666666665,5.666666666666667,0.0,True
2018-2020,2020,2018,Cadillac,Luxury Cars,Midsize,Cadillac CT5 4dr 4WD,0.25,,,,,,3,cadillac,ct5,21.833333333333332,3.1666666666666665,5.666666666666667,0.0,True
2018-2020,2020,2018,Infiniti,Luxury Cars,Midsize,Infiniti Q60 2dr,1.13,0.1,1.8,0.03,,,2,infiniti,q60,21.96078431372549,2.9882352941176467,5.647058823529412,0.0,True
2018-2020,2020,2018,Infiniti,Luxury Cars,Midsize,Infiniti Q60 2dr 4WD,1.03,0.09,1.07,0.11,,,2,infiniti,q60,21.96078431372549,2.9882352941176467,5.647058823529412,0.0,True
2018-2020,2020,2018,Jaguar,Luxury Cars,Midsize,Jaguar F-Type 2dr,1.32,-0.14,1.14,,,,2,jaguar,f type,20.323529411764707,3.6666666666666665,6.588235294117647,0.0,True
2018-2020,2020,2018,Jaguar,Luxury Cars,Midsize,Jaguar F-Type 2dr 4WD,2.55,,,,,,2,jaguar,f type,20.323529411764707,3.6666666666666665,6.588235294117647,0.0,True
2018-2020,2020,2018,Jaguar,Luxury Cars,Midsize,Jaguar F-Type convertible,1.12,,1.09,,,,2,jaguar,f type,20.323529411764707,3.6666666666666665,6.588235294117647,0.0,True
2018-2020,2020,2018,Jaguar,Luxury Cars,Midsize,Jaguar F-Type convertible 4WD,1.23,,,,,,2,jaguar,f type,20.323529411764707,3.6666666666666665,6.588235294117647,0.0,True
2018-2020,2020,2018,Jaguar,Luxury Cars,Midsize,Jaguar XE 4dr,0.84,-0.02,0.35,,,,2,jaguar,xe,27.945945945945947,2.324324324324324,4.594594594594595,0.0,True
2018-2020,2020,2018,Jaguar,Luxury Cars,Midsize,Jaguar XE 4dr 4WD,0.63,-0.2,0.47,,,,2,jaguar,xe,27.945945945945947,2.324324324324324,4.594594594594595,0.0,True
2018-2020,2020,2018,Lexus,Luxury Cars,Midsize,Lexus ES 300h hybrid 4dr,0.46,-0.16,0.76,-0.17,,,2,lexus,es 300h,42.15384615384615,2.5,4.0,0.0,True
2018-2020,2020,2018,Lexus,Luxury Cars,Midsize,Lexus IS 300 4dr 4WD,0.42,-0.14,0.41,-0.04,,,2,lexus,is 300,21.294117647058822,2.5294117647058822,5.0588235294117645,0.0,True
2018-2020,2020,2018,Lexus,Luxury Cars,Midsize,Lexus IS 350 4dr,0.59,-0.35,0.77,,,,2,lexus,is 350,22.11764705882353,3.5,6.0,0.0,True
2018-2020,2020,2018,Lexus,Luxury Cars,Midsize,Lexus IS 350 4dr 4WD,0.63,-0.34,0.69,,,,2,lexus,is 350,22.11764705882353,3.5,6.0,0.0,True
2018-2020,2020,2018,Lincoln,Luxury Cars,Midsize,Lincoln MKZ 4dr,0.12,-0.13,-0.24,-0.03,,,2,lincoln,mkz,25.166666666666668,2.7518518518518515,5.037037037037037,0.0,True
2018-2020,2020,2018,Lincoln,Luxury Cars,Midsize,Lincoln MKZ 4dr 4WD,0.2,-0.19,0.09,-0.23,,,2,lincoln,mkz,25.166666666666668,2.7518518518518515,5.037037037037037,0.0,True
2018-2020,2020,2018,Lincoln,Luxury Cars,Midsize,Lincoln MKZ hybrid 4dr,0.44,0.03,-0.17,0.12,,,2,lincoln,mkz,25.166666666666668,2.7518518518518515,5.037037037037037,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz A class 4dr,0.18,-0.41,0.42,0.03,,,2,mercedes benz,a class,27.454545454545453,2.0,4.0,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz A class 4dr 4WD,0.54,-0.26,0.26,0.08,,,2,mercedes benz,a class,27.454545454545453,2.0,4.0,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz C class 2dr,0.76,0.02,0.53,,,,2,mercedes benz,c class,21.587813620071685,3.0225806451612907,5.741935483870968,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz C class 2dr 4WD,0.86,0.01,0.32,0.13,,,2,mercedes benz,c class,21.587813620071685,3.0225806451612907,5.741935483870968,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz C class AMG 2dr,1.95,0.2,2.93,,,,2,mercedes benz,c class amg,21.587813620071685,3.0225806451612907,5.741935483870968,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz C class AMG 2dr 4WD,1.17,-0.15,1.02,,,,2,mercedes benz,c class amg,21.587813620071685,3.0225806451612907,5.741935483870968,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz C class AMG 4dr,2.3,,,,,,2,mercedes benz,c class amg,21.587813620071685,3.0225806451612907,5.741935483870968,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz C class AMG 4dr 4WD,1.18,-0.24,1.21,-0.23,,,2,mercedes benz,c class amg,21.587813620071685,3.0225806451612907,5.741935483870968,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz C class AMG convertible,1.3,,2.86,,,,2,mercedes benz,c class amg,21.587813620071685,3.0225806451612907,5.741935483870968,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz C class AMG convertible 4WD,0.72,0.01,1.96,,,,2,mercedes benz,c class amg,21.587813620071685,3.0225806451612907,5.741935483870968,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz C class convertible,0.54,-0.14,1.09,-0.06,,,2,mercedes benz,c class,21.587813620071685,3.0225806451612907,5.741935483870968,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz C class convertible 4WD,0.33,-0.48,,-0.27,,,2,mercedes benz,c class,21.587813620071685,3.0225806451612907,5.741935483870968,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Midsize,Mercedes-Benz CLA class AMG 4dr 4WD,2.17,,1.3,,,,2,mercedes benz,cla class amg,36.241379310344826,1.9903846153846154,4.0,1.0,True
2018-2020,2020,2018,Volvo,Luxury Cars,Midsize,Volvo S60 4dr,-0.1,-0.46,0.09,-0.4,,,2,volvo,s60,23.34108527131783,2.3255813953488373,4.728682170542636,0.0,True
2018-2020,2020,2018,Volvo,Luxury Cars,Midsize,Volvo S60 4dr 4WD,0.05,-0.39,0.15,-0.24,,,2,volvo,s60,23.34108527131783,2.3255813953488373,4.728682170542636,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Large,BMW 5 series 4dr 4WD,0.7,-0.14,0.85,-0.09,-0.29,-0.27,2,bmw,5 series,20.78846153846154,3.132692307692308,6.21978021978022,0.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Large,Mercedes-Benz E class 4dr 4WD,0.62,-0.24,0.77,-0.17,-0.2,-0.26,2,mercedes benz,e class,21.12461059190031,3.6894080996884733,6.461059190031152,0.0,True
2018-2020,2020,2018,Tesla,Luxury Cars,Large,Tesla Model S 4dr electric 4WD,1.34,-0.01,0.33,-0.42,-0.44,-0.2,3,tesla,model s,102.44,,,1.0,True
2018-2020,2020,2018,Mercedes-Benz,Luxury Cars,Large,Mercedes-Benz E class 4dr,0.63,-0.19,0.98,-0.06,0.27,-0.17,2,mercedes benz,e class,21.12461059190031,3.6894080996884733,6.461059190031152,0.0,True
2018-2020,2020,2018,Genesis,Luxury Cars,Large,Genesis G80 4dr 2WD/4WD,0.47,-0.01,0.61,-0.22,-0.02,-0.14,2,genesis,g80,28.023255813953487,3.5435897435897434,5.846153846153846,1.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Large,BMW 5 series 4dr,0.67,0.0,1.02,-0.22,0.11,-0.06,2,bmw,5 series,20.78846153846154,3.132692307692308,6.21978021978022,0.0,True
2018-2020,2020,2018,BMW,Luxury Cars,Large,BMW 5 series plug-in hybrid 4dr,0.79,0.09,0.85,,0.2,0.06,2,bmw,5 series,20.78846153846154,3.132692307692308,6.21978021978022,0.0,True
2018-2020,2020,2018,Acura,Luxury Cars,Large,Acura RLX 4dr,-0.02,-0.52,0.77,,,,2,acura,rlx,24.75,3.5,6.0,0.0,True
2018-2020,2020,2018,Acura,Luxury Cars,Large,Acura RLX Sport hybrid 4dr 4WD,0.5,,0.29,,,,2,acura,rlx sport,24.75,3.5,6.0,0.0,True
